,Application,Perf_node01_task_clock,Perf_node01_cpu_bus_cycles_,Perf_node01_cpu_cpu_cycles_,Perf_node01_msr_aperf_,Perf_node01_msr_mperf_,Perf_node01_msr_tsc_,Perf_node01_cpu_ref_cycles_,Perf_node01_power_energy_pkg_,Perf_node01_power_energy_ram_,Perf_node01_power_energy_total_
4285,FT,11,11,11,11,11,11,11,2,2,2
4286,FT,11,11,10,10,10,10,10,1,1,1
4287,FT,10,11,11,11,11,11,11,2,2,2
4288,FT,11,10,10,10,10,10,10,1,1,1
4289,FT,10,10,10,10,10,10,10,0,0,0
4290,FT,10,10,11,11,11,11,11,2,0,2
4291,FT,11,11,11,11,11,11,11,3,3,3
4292,FT,11,11,11,11,11,11,11,2,2,2
4293,FT,11,10,10,10,10,10,10,1,1,1
4294,FT,10,11,11,11,11,11,11,2,1,2
4295,FT,10,10,10,10,10,11,11,2,2,2
4296,FT,11,11,11,10,10,10,10,1,1,1
4297,FT,10,11,11,11,11,11,11,2,2,2
4298,FT,10,10,10,10,10,10,10,1,1,1
4299,FT,10,10,10,10,10,10,10,0,1,0
4300,FT,10,10,10,10,10,10,10,1,0,1
4301,FT,11,11,11,11,11,11,11,3,3,3
4302,FT,11,11,11,11,11,11,10,2,3,2
4303,FT,10,10,10,10,10,10,10,1,1,1
4304,FT,11,11,11,11,11,11,11,2,2,2
4305,FT,11,10,10,10,10,10,10,1,1,1
4306,FT,10,11,11,11,11,10,11,1,2,1
4307,FT,11,11,11,11,11,11,11,2,2,2
4308,FT,11,11,11,11,11,10,11,1,1,1
4309,FT,10,11,11,11,11,11,11,2,2,2
4310,FT,10,10,10,10,10,10,10,1,1,1
4311,FT,10,11,11,11,11,11,11,2,2,2
4312,FT,10,10,10,10,10,10,10,1,1,1
4313,FT,11,11,11,11,11,11,11,2,2,2
4314,FT,11,11,11,11,11,11,11,2,2,2
4315,FT,11,10,10,10,10,10,10,1,1,1
4316,FT,10,11,11,11,11,11,11,2,2,2
4317,FT,10,10,10,10,10,10,10,1,1,1
4318,FT,10,10,10,10,10,10,10,1,1,1
4319,FT,11,11,11,11,11,11,11,2,2,2
4320,FT,11,10,10,11,11,10,10,1,1,1
4321,FT,10,11,11,11,11,11,11,2,2,2
4322,FT,11,10,10,10,10,10,10,1,1,1
4323,FT,10,11,11,11,11,11,11,2,1,2
4324,FT,10,11,11,11,11,11,11,2,2,2
4325,FT,11,10,10,10,10,10,10,1,1,1
4326,FT,10,11,11,11,11,11,11,2,2,2
4327,FT,11,10,10,10,10,10,10,1,1,1
4328,FT,10,10,10,10,10,10,10,1,1,1
4329,FT,10,10,10,10,10,10,10,0,0,0
4330,FT,11,11,11,11,11,11,11,3,3,3
4331,FT,11,11,11,11,11,11,10,2,3,2
4332,FT,10,10,10,10,10,10,10,1,1,1
4333,FT,10,11,11,11,11,11,11,2,1,2
4334,FT,10,10,11,11,11,11,11,2,2,2
4335,FT,11,11,10,10,10,10,10,1,1,1
4336,FT,10,11,11,11,11,11,11,2,2,2
4337,FT,11,10,10,10,10,10,10,1,1,1
4338,FT,10,10,10,11,11,11,11,2,2,2
4339,FT,11,11,11,11,11,11,11,2,2,2
4340,FT,11,10,10,10,10,10,10,1,1,1
4341,FT,11,11,11,11,11,11,11,2,2,2
4342,FT,11,11,10,10,10,10,10,1,1,1
4343,FT,10,10,10,10,10,10,10,1,1,1
4344,FT,10,11,11,11,11,11,11,2,2,2
4345,FT,11,10,10,10,10,10,10,1,1,1
4346,FT,10,11,11,11,11,11,11,2,2,2
4347,FT,10,10,10,10,10,10,10,1,1,1
4348,FT,10,10,10,10,10,10,10,1,0,1
4349,FT,11,11,11,11,11,11,11,3,3,3
4350,FT,11,11,11,11,11,11,11,1,2,1
4351,FT,11,11,11,11,11,11,11,2,2,2
4352,FT,11,10,10,10,10,10,10,1,1,1
4353,FT,10,10,10,10,10,10,11,1,1,1
4354,FT,11,11,11,11,11,11,11,2,2,2
4355,FT,11,10,10,10,10,10,10,1,1,1
4356,FT,10,10,10,10,10,10,10,1,1,1
4357,FT,10,10,10,10,10,10,10,0,0,0
4358,FT,10,10,10,10,10,10,10,1,0,0
4359,FT,11,11,11,11,11,11,11,3,3,3
4360,FT,11,11,11,11,11,10,10,1,3,2
4361,FT,10,10,10,10,10,11,11,2,2,2
4362,FT,11,11,11,11,11,11,11,2,2,2
4363,FT,11,11,11,11,11,11,11,3,3,3
4364,FT,11,11,11,11,11,11,11,2,2,2
4365,FT,10,10,10,10,10,10,10,1,1,1
4366,FT,10,10,10,10,10,10,10,1,1,1
4367,FT,10,10,10,10,10,10,10,1,1,1
4368,FT,11,11,11,11,11,11,11,2,3,2
4369,FT,11,10,10,10,10,10,10,1,1,1
4370,FT,10,11,11,11,11,11,11,2,2,2
4371,FT,10,10,10,10,10,10,10,1,1,1
4372,FT,10,10,10,10,10,10,10,1,2,1
4373,FT,10,10,10,10,10,10,10,2,1,1
4374,FT,11,11,11,11,11,10,11,1,1,1
4375,FT,11,11,11,11,11,11,11,2,2,2
4376,FT,10,10,10,10,10,10,10,0,0,0
4377,FT,10,11,11,11,11,11,11,3,2,3
4378,FT,11,11,11,11,11,11,11,2,3,3
4379,FT,11,11,11,11,11,11,11,1,1,1
4380,FT,11,11,11,11,11,11,11,2,2,2
4381,FT,11,10,10,10,10,10,10,1,1,1
4382,FT,11,11,11,11,11,11,11,2,2,2
4383,FT,10,10,10,10,10,10,10,1,1,1
4384,FT,10,10,10,10,10,10,10,1,1,1
4385,FT,10,10,10,10,10,10,10,1,1,1
4386,FT,10,10,10,10,10,10,10,0,0,0
4387,FT,10,10,10,10,10,10,10,1,0,1
4388,FT,11,11,11,11,11,11,11,3,3,3
4389,FT,11,11,11,11,11,11,10,2,3,2
4390,FT,10,10,10,10,10,10,10,1,1,1
4391,FT,11,11,11,11,11,10,10,1,1,1
4392,FT,11,11,11,11,11,11,11,2,2,2
4393,FT,11,10,10,10,10,10,10,1,1,1
4394,FT,10,11,11,11,11,11,11,2,2,2
4395,FT,11,10,10,10,10,10,10,1,1,1
4396,FT,10,11,11,11,11,11,11,2,2,2
4397,FT,11,11,11,11,11,11,11,2,2,2
4398,FT,11,10,10,10,10,10,10,1,1,1
4399,FT,10,10,10,11,11,11,11,2,2,2
4400,FT,11,10,10,10,10,10,10,1,1,1
4401,FT,10,10,11,11,11,10,11,2,1,1
4402,FT,11,11,11,11,11,11,11,2,2,2
4403,FT,11,10,10,10,10,10,10,1,1,1
4404,FT,11,11,11,11,11,11,11,2,2,2
4405,FT,10,10,10,10,10,10,10,0,0,0
4406,FT,10,11,11,11,11,11,11,2,1,2
4407,FT,11,11,11,11,11,11,10,2,3,2
4408,FT,10,10,11,10,10,10,10,1,1,1
4409,FT,11,11,11,11,11,11,11,2,2,2
4410,FT,11,10,10,10,10,10,10,1,1,1
4411,FT,10,11,11,11,11,11,11,2,2,2
4412,FT,11,11,11,11,11,11,11,2,1,2
4413,FT,11,10,10,10,10,10,10,1,1,1
4414,FT,10,10,10,10,10,10,10,1,1,1
4415,FT,10,10,10,10,10,10,10,0,0,0
4416,FT,10,10,10,10,10,10,10,1,0,0
4417,FT,11,11,11,11,11,11,11,3,3,3
4418,FT,11,11,10,11,10,10,10,1,3,2
4419,FT,10,10,11,11,11,11,11,2,2,2
4420,FT,11,10,10,10,10,10,10,1,1,1
4421,FT,10,11,11,11,11,11,11,2,2,2
4422,FT,11,11,11,10,10,10,10,1,1,1
4423,FT,11,11,11,11,11,11,11,2,1,2
4424,FT,10,10,10,10,10,11,11,2,2,2
4425,FT,11,11,11,11,11,11,11,2,2,2
4426,FT,10,10,10,10,10,10,10,1,1,1
4427,FT,10,11,11,10,10,10,10,1,1,1
4428,FT,11,11,11,11,11,11,11,2,2,2
4429,FT,11,10,10,10,10,10,10,1,1,1
4430,FT,11,11,11,11,11,11,11,2,2,2
4431,FT,10,10,10,10,10,10,10,1,1,1
4432,FT,10,10,11,11,11,11,11,2,2,2
4433,FT,11,11,11,11,11,11,11,2,2,2
4434,FT,10,10,10,10,10,10,10,0,0,0
4435,FT,10,11,11,10,10,11,11,2,0,2
4436,FT,11,10,10,11,11,11,10,2,3,3
4437,FT,11,11,11,11,11,11,11,2,3,2
4438,FT,11,11,11,11,11,11,11,2,2,2
4439,FT,11,10,10,10,10,10,10,1,1,1
4440,FT,10,10,10,10,10,10,10,1,1,1
4441,FT,10,10,10,10,10,10,10,1,1,1
4442,FT,10,10,10,10,10,10,10,1,1,1
4443,FT,10,10,10,10,10,10,10,1,1,1
4444,FT,10,10,10,10,10,10,10,0,1,0
4445,FT,10,10,10,10,10,10,10,1,0,1
4446,FT,11,11,11,11,11,11,11,3,3,3
4447,FT,11,11,10,11,10,10,10,1,3,2
4448,FT,10,10,10,10,10,10,10,1,1,1
4449,FT,10,11,10,11,11,11,11,2,2,2
4450,FT,10,11,11,11,11,11,11,2,1,2
4451,FT,11,10,10,10,10,10,10,1,2,1
4452,FT,10,10,10,10,10,10,10,1,1,1
4453,FT,11,11,11,11,11,11,11,2,2,2
4454,FT,11,11,11,11,11,11,11,2,2,2
4455,FT,10,10,10,10,10,10,10,1,1,1
4456,FT,11,10,11,11,11,11,11,2,2,2
4457,FT,10,10,10,10,10,10,10,1,1,1
4458,FT,11,11,11,11,11,11,11,2,2,2
4459,FT,11,11,11,11,11,11,11,2,2,2
4460,FT,10,10,10,10,10,10,10,1,1,1
4461,FT,10,10,10,10,10,11,11,2,2,2
4462,FT,10,11,11,11,11,11,11,2,1,2
4463,FT,10,10,10,10,10,10,10,1,1,1
4464,FT,10,10,10,10,10,10,10,1,1,1
4465,FT,11,10,10,11,11,10,10,2,1,2
4466,FT,10,11,11,11,11,11,11,2,2,2
4467,FT,11,11,11,11,11,11,11,2,2,2
4468,FT,10,10,10,10,10,10,10,1,1,1
4469,FT,10,10,10,10,10,11,10,1,2,2
4470,FT,11,11,10,10,10,10,10,1,1,1
4471,FT,10,10,11,11,11,11,11,2,2,2
4472,FT,11,10,11,11,11,11,11,2,1,2
4473,FT,10,10,10,10,10,10,10,0,1,0
4474,FT,10,10,10,10,10,10,10,0,0,0
4475,FT,11,11,11,11,11,11,11,3,0,3
4476,FT,11,11,11,11,11,10,10,1,3,2
4477,FT,10,10,10,10,10,10,10,2,2,2
4478,FT,10,11,11,11,11,11,11,2,1,2
4479,FT,11,11,11,10,10,10,10,2,1,1
4480,FT,10,10,10,11,11,11,11,2,2,2
4481,FT,11,11,11,11,11,11,11,2,1,2
4482,FT,11,10,10,10,10,10,10,1,2,1
4483,FT,10,11,11,11,11,11,11,2,1,2
4484,FT,11,10,11,10,10,11,11,2,1,1
4485,FT,11,11,11,11,11,11,11,2,2,2
4486,FT,11,10,10,10,10,10,10,1,1,1
4487,FT,10,11,11,10,10,10,10,1,1,1
4488,FT,10,10,10,10,10,10,11,2,2,2
4489,FT,11,11,11,11,11,11,11,2,2,2
4490,FT,11,11,11,11,11,11,11,2,1,2
4491,FT,11,10,10,10,10,10,10,1,1,1
4492,FT,10,10,10,10,10,10,10,1,1,1
4493,FT,10,10,10,10,10,10,10,0,0,0
4494,FT,10,11,11,11,11,11,11,2,2,2
4495,FT,11,11,11,11,11,11,11,2,3,2
4496,FT,11,11,11,11,11,11,11,2,2,2
4497,FT,10,10,10,10,10,10,10,1,1,1
4498,FT,11,11,11,11,11,11,11,2,2,2
4499,FT,11,10,10,10,10,10,10,1,1,1
4500,FT,10,10,10,10,10,10,10,1,1,1
4501,FT,10,11,11,11,11,10,11,2,1,2
4502,FT,10,10,10,10,10,10,10,1,1,1
4503,FT,10,10,10,10,10,10,10,0,0,0
4504,FT,10,10,10,10,10,10,10,1,0,1
4505,FT,11,11,11,11,11,11,11,3,3,3
4506,FT,11,11,11,11,11,11,10,2,3,2
4507,FT,11,10,10,10,10,10,10,1,1,1
4508,FT,10,10,10,10,10,10,10,1,1,1
4509,FT,10,10,10,10,10,10,11,2,2,2
4510,FT,11,11,11,11,11,11,11,2,2,2
4511,FT,11,11,11,11,11,11,11,2,2,2
4512,FT,11,11,10,10,10,10,10,1,1,1
4513,FT,10,10,10,10,10,11,11,2,1,2
4514,FT,11,11,11,11,11,11,11,2,2,2
4515,FT,10,10,10,10,10,10,10,1,1,1
4516,FT,11,11,11,11,11,11,11,1,2,2
4517,FT,10,10,10,10,10,11,11,2,1,2
4518,FT,11,11,11,11,11,11,11,2,2,2
4519,FT,11,11,10,10,10,10,10,1,1,1
4520,FT,10,10,10,10,10,10,10,1,2,1
4521,FT,11,11,11,11,11,11,11,2,2,2
4522,FT,10,10,10,10,10,10,10,1,1,1
4523,FT,10,10,10,10,10,10,10,1,0,1
4524,FT,11,11,11,11,11,11,11,3,3,3
4525,FT,11,11,11,11,11,10,10,1,2,1
4526,FT,10,10,10,10,10,10,10,1,1,1
4527,FT,11,11,11,11,11,11,11,2,2,2
4528,FT,11,10,10,10,10,10,10,1,1,1
4529,FT,10,10,10,10,10,10,10,1,1,1
4530,FT,11,11,11,11,11,11,11,2,2,2
4531,FT,10,10,10,10,10,10,10,1,1,1
4532,FT,10,10,10,10,10,10,10,1,1,1
4533,FT,10,10,10,10,10,10,10,0,0,0
4534,FT,11,11,11,11,11,11,11,3,2,3
4535,FT,11,11,10,11,11,10,10,1,3,1
4536,FT,10,10,11,11,11,11,11,2,3,2
4537,FT,11,10,10,10,10,10,10,1,1,1
4538,FT,10,10,10,10,10,10,10,2,1,1
4539,FT,11,10,11,11,11,11,11,2,2,2
4540,FT,10,11,11,11,11,10,11,2,1,1
4541,FT,11,11,11,11,11,11,11,2,2,2
4542,FT,11,11,11,10,10,10,10,1,1,1
4543,FT,10,11,11,11,11,11,11,2,2,2
4544,FT,11,10,10,10,10,10,10,1,1,1
4545,FT,10,11,11,11,11,11,11,2,1,2
4546,FT,10,10,10,10,10,10,10,1,1,1
4547,FT,11,10,11,11,10,10,10,1,1,1
4548,FT,10,11,11,11,11,11,11,2,2,2
4549,FT,11,10,10,10,10,10,10,1,1,1
4550,FT,10,11,11,11,11,10,11,1,1,1
4551,FT,10,10,10,10,10,11,10,2,2,2
4552,FT,10,10,10,10,10,10,10,0,0,0
4553,FT,11,11,11,11,11,11,11,3,3,3
4554,FT,10,10,10,10,10,10,10,1,2,1
4555,FT,11,11,11,11,11,11,11,2,2,2
4556,FT,11,11,10,10,10,10,10,1,2,1
4557,FT,10,10,11,11,11,11,11,2,1,2
4558,FT,11,11,11,11,11,11,11,2,2,2
4559,FT,11,10,10,10,10,10,10,1,1,1
4560,FT,10,10,10,10,10,11,11,2,1,2
4561,FT,10,10,10,10,10,10,10,0,1,1
4562,FT,10,10,10,10,10,10,10,0,0,0
4563,FT,11,11,11,11,11,11,11,3,3,3
4564,FT,11,11,10,11,11,10,10,1,2,1
4565,FT,11,11,11,11,11,11,11,2,2,2
4566,FT,10,10,10,10,10,10,10,1,1,1
4567,FT,10,11,11,11,11,11,11,2,2,2
4568,FT,11,11,10,10,10,10,10,1,2,1
4569,FT,10,10,10,10,10,10,10,1,1,1
4570,FT,11,11,11,11,11,11,11,2,2,2
4571,FT,11,10,10,11,11,11,11,2,2,2
4572,FT,11,11,11,11,10,10,10,1,1,1
4573,FT,10,10,10,10,10,10,10,1,1,1
4574,FT,10,11,11,11,11,11,11,2,1,2
4575,FT,11,10,10,10,10,10,10,1,2,1
4576,FT,10,10,10,10,10,10,10,1,2,1
4577,FT,11,11,11,11,11,11,11,2,1,2
4578,FT,10,10,10,10,10,10,10,0,0,0
4579,FT,10,11,11,11,11,10,11,2,3,2
4580,FT,10,11,11,11,11,10,11,2,0,2
4581,FT,11,11,11,11,11,11,11,2,2,2
4582,FT,11,11,11,11,11,11,10,1,3,2
4583,FT,10,11,11,11,11,11,11,2,3,2
4584,FT,11,11,11,11,11,11,11,3,3,3
4585,FT,11,11,11,11,11,10,10,1,1,1
4586,FT,11,11,11,11,11,11,11,2,2,2
4587,FT,11,11,11,11,11,11,11,2,2,2
4588,FT,10,10,11,10,10,10,11,1,1,1
4589,FT,11,10,10,10,10,11,10,2,2,2
4590,FT,11,11,11,11,11,11,11,2,1,1
4591,FT,10,11,11,10,10,10,10,1,2,2
4592,FT,10,11,10,10,11,11,11,2,1,2
4593,FT,11,11,11,11,11,11,10,2,2,2
4594,FT,11,10,10,10,10,10,10,1,1,1
4595,FT,10,10,10,10,10,11,10,2,2,2
4596,FT,11,11,11,11,11,11,10,2,2,2
4597,FT,10,11,10,10,10,10,10,1,1,1
4598,FT,10,10,11,10,10,10,11,1,2,1
4599,FT,10,10,10,10,10,10,11,2,1,1
4600,FT,11,11,11,11,11,11,11,2,2,2
4601,FT,11,11,11,11,11,11,11,2,2,2
4602,FT,11,11,11,11,11,11,11,1,2,1
4603,FT,10,10,10,10,10,10,10,0,0,0
4604,FT,10,10,10,10,10,10,10,0,0,0
4605,FT,11,11,11,11,11,11,11,3,1,3
4606,FT,11,10,10,10,10,10,10,0,3,1
4607,FT,11,10,11,11,11,11,10,3,3,3
4608,FT,11,11,11,11,11,11,11,2,2,2
4609,FT,11,11,10,11,11,11,11,2,1,2
4610,FT,11,11,11,11,11,11,10,2,1,2
4611,FT,10,11,10,11,11,11,11,2,2,2
4612,FT,11,10,10,10,10,10,11,1,1,1
4613,FT,10,11,11,11,11,11,10,2,1,2
4614,FT,10,10,10,10,10,10,10,0,0,0
4615,FT,10,10,10,10,10,10,10,0,0,0
4616,FT,11,11,11,11,11,11,11,3,3,3
4617,FT,11,11,11,11,11,10,10,1,3,2
4618,FT,10,10,10,10,10,11,10,2,2,2
4619,FT,11,11,11,11,11,11,11,2,2,2
4620,FT,10,10,10,10,10,10,10,1,1,1
4621,FT,10,11,11,11,11,11,11,2,2,2
4622,FT,10,10,10,10,10,10,10,1,2,1
4623,FT,10,11,11,11,11,11,11,2,1,1
4624,FT,11,11,11,11,11,11,11,2,2,2
4625,FT,11,10,10,10,10,10,10,1,1,1
4626,FT,10,10,11,10,10,10,11,1,1,1
4627,FT,10,10,10,10,10,10,10,1,1,1
4628,FT,10,11,11,10,10,11,10,2,1,2
4629,FT,11,11,11,11,11,11,11,2,2,2
4630,FT,10,10,10,10,10,10,10,1,1,1
4631,FT,10,11,11,11,11,11,11,2,2,2
4632,FT,11,10,10,10,10,10,10,1,1,1
4633,FT,11,11,11,11,11,11,11,2,2,2
4634,FT,11,11,11,11,11,11,11,2,2,2
4635,FT,10,10,10,10,10,10,10,0,0,0
4636,FT,10,10,10,10,10,10,10,0,0,0
4637,FT,11,11,11,11,11,11,11,3,3,3
4638,FT,11,10,10,10,10,10,10,1,2,1
4639,FT,11,11,11,11,11,11,11,3,3,3
4640,FT,10,10,10,10,10,10,10,1,1,1
4641,FT,10,10,10,10,10,10,11,1,1,1
4642,FT,10,11,11,11,11,11,11,2,1,2
4643,FT,11,11,11,11,11,11,11,2,2,2
4644,FT,10,10,11,10,10,10,10,1,1,1
4645,FT,11,11,10,11,11,11,11,2,2,2
4646,FT,11,11,11,11,11,11,11,2,2,2
4647,FT,10,10,10,10,10,10,10,1,1,1
4648,FT,10,10,10,10,10,10,10,1,1,1
4649,FT,10,10,10,10,10,11,11,2,2,2
4650,FT,10,11,11,11,11,10,10,1,1,1
4651,FT,10,11,10,10,10,11,10,2,2,2
4652,FT,11,11,11,10,10,11,11,2,1,2
4653,FT,11,10,11,10,10,10,11,1,1,1
4654,FT,10,10,11,11,11,11,11,2,2,2
4655,FT,10,10,10,10,10,10,10,1,1,1
4656,FT,10,10,10,10,10,10,10,0,0,0
4657,FT,10,10,10,10,10,10,11,1,0,1
4658,FT,11,11,11,11,11,11,11,3,3,3
4659,FT,11,10,10,10,10,10,10,1,3,2
4660,FT,10,10,10,10,10,11,10,2,2,2
4661,FT,11,11,11,10,10,10,10,1,2,1
4662,FT,10,10,10,10,10,10,10,1,1,1
4663,FT,11,11,11,11,11,11,11,2,2,2
4664,FT,10,10,10,10,10,10,10,1,1,1
4665,FT,10,11,10,11,11,11,11,1,2,2
4666,FT,11,11,11,11,11,11,11,2,2,2
4667,FT,11,11,10,10,10,11,10,1,1,1
4668,FT,11,11,11,11,11,11,11,2,2,2
4669,FT,10,11,11,11,11,11,11,2,2,2
4670,FT,10,10,10,10,10,10,10,1,1,1
4671,FT,10,11,10,10,10,10,10,1,1,1
4672,FT,11,11,11,11,11,11,11,2,2,2
4673,FT,11,11,11,11,11,11,11,2,1,2
4674,FT,10,10,10,10,10,10,10,1,1,1
4675,FT,10,10,10,10,10,10,10,1,1,1
4676,FT,11,11,11,11,11,11,11,2,2,2
4677,FT,11,10,10,11,11,10,10,1,1,1
4678,FT,10,10,11,10,11,11,11,2,2,2
4679,FT,10,10,10,10,10,10,10,1,1,1
4680,FT,10,10,10,10,10,10,10,1,1,1
4681,FT,11,11,11,11,11,11,11,2,2,2
4682,FT,10,11,11,11,11,11,10,2,1,1
4683,FT,11,11,11,11,11,11,11,2,2,2
4684,FT,10,10,10,10,10,10,11,1,1,1
4685,FT,10,10,10,10,10,10,10,0,1,1
4686,FT,10,10,10,10,10,10,10,0,0,0
4687,FT,11,11,11,11,11,11,11,3,3,3
4688,FT,11,10,10,10,10,10,10,2,1,2
4689,FT,11,10,10,10,10,10,11,1,1,1
4690,FT,10,10,10,10,10,11,11,2,1,2
4691,FT,11,11,11,11,11,10,10,1,1,1
4692,FT,10,10,10,10,10,11,11,1,1,1
4693,FT,11,11,11,11,11,11,11,2,2,2
4694,FT,11,11,11,11,11,10,10,1,1,1
4695,FT,10,10,11,10,10,10,10,1,1,1
4696,FT,11,11,11,11,11,11,11,2,2,2
4697,FT,11,10,10,10,10,10,11,1,2,1
4698,FT,10,11,11,11,11,11,11,2,2,2
4699,FT,11,11,11,11,11,10,10,1,1,1
4700,FT,10,10,10,10,10,10,10,1,1,1
4701,FT,10,11,11,11,10,11,10,2,2,2
4702,FT,11,11,11,11,11,11,11,2,1,2
4703,FT,10,11,11,11,11,11,11,2,2,2
4704,FT,10,10,10,10,10,10,10,1,1,1
4705,FT,11,11,11,10,10,11,11,2,0,2
4706,FT,10,10,10,11,11,10,10,1,2,1
4707,FT,10,10,10,10,10,11,10,2,3,2
4708,FT,10,11,10,11,11,11,11,2,1,2
4709,FT,11,11,11,11,11,10,11,1,2,1
4710,FT,10,10,10,10,10,11,11,2,2,2
4711,FT,11,11,11,11,11,11,11,2,2,2
4712,FT,10,10,10,10,10,10,10,1,1,1
4713,FT,11,11,11,11,10,10,11,1,2,1
4714,FT,10,10,10,10,10,10,10,0,1,0
4715,FT,10,10,10,10,10,10,10,0,0,0
4716,FT,11,11,11,11,11,11,11,3,3,3
4717,FT,11,10,10,10,10,10,10,1,2,1
4718,FT,10,10,10,10,10,11,10,1,1,1
4719,FT,11,11,10,11,11,11,10,2,2,2
4720,FT,10,11,11,11,10,11,10,1,2,1
4721,FT,11,11,11,11,11,11,11,2,2,2
4722,FT,11,11,11,10,10,10,10,1,1,1
4723,FT,10,10,10,10,10,10,11,1,1,1
4724,FT,11,11,11,11,11,11,11,2,2,2
4725,FT,11,10,11,10,10,10,11,1,1,1
4726,FT,11,11,11,11,11,11,10,2,1,2
4727,FT,11,11,11,11,11,11,11,2,1,2
4728,FT,11,10,10,10,10,10,11,1,1,1
4729,FT,10,11,11,11,11,11,11,2,2,2
4730,FT,11,11,11,10,10,10,11,1,2,1
4731,FT,10,10,10,10,10,10,11,1,1,1
4732,FT,11,11,11,11,11,11,11,2,1,2
4733,FT,10,10,10,10,10,10,11,1,1,1
4734,FT,11,11,11,10,10,11,11,2,1,2
4735,FT,11,10,10,11,11,10,10,1,2,1
4736,FT,10,10,10,10,10,10,10,1,2,1
4737,FT,11,11,11,10,10,10,11,1,1,1
4738,FT,10,10,11,10,10,10,10,1,2,1
4739,FT,11,11,11,11,11,11,10,2,2,2
4740,FT,10,10,10,10,10,11,11,2,1,2
4741,FT,11,10,10,10,10,10,10,1,2,2
4742,FT,10,11,11,11,11,10,10,1,1,1
4743,FT,10,10,10,10,10,10,10,1,1,1
4744,FT,10,10,10,10,10,10,10,0,0,0
4745,FT,11,11,11,11,11,11,11,3,3,3
4746,FT,11,10,10,10,10,10,10,1,1,1
4747,FT,10,11,10,10,10,11,10,2,2,2
4748,FT,10,10,10,10,10,10,11,1,1,1
4749,FT,11,11,11,11,11,11,11,2,2,2
4750,FT,10,10,10,10,10,10,10,1,1,1
4751,FT,10,10,11,10,10,10,10,1,2,2
4752,FT,11,11,11,11,11,11,11,2,2,2
4753,FT,11,10,11,10,10,11,10,1,1,1
4754,FT,11,11,11,11,11,11,11,2,2,2
4755,FT,11,10,10,10,10,10,10,1,1,1
4756,FT,10,10,10,10,10,10,10,2,1,2
4757,FT,10,10,11,10,10,10,10,1,1,1
4758,FT,11,11,11,11,11,11,10,2,2,2
4759,FT,11,11,11,11,11,11,11,2,2,2
4760,FT,11,10,10,10,10,10,10,1,1,1
4761,FT,10,10,10,10,10,10,11,1,1,1
4762,FT,10,10,10,10,10,10,10,1,1,1
4763,FT,11,11,11,11,11,11,11,2,1,2
4764,FT,11,11,10,11,11,10,10,2,3,2
4765,FT,10,10,10,10,10,10,10,1,1,1
4766,FT,10,10,10,10,10,10,10,2,2,2
4767,FT,11,11,10,11,11,11,11,2,1,2
4768,FT,10,10,10,10,10,11,11,2,2,2
4769,FT,11,11,11,11,11,11,11,2,2,2
4770,FT,11,11,11,10,10,10,10,1,1,1
4771,FT,10,10,10,10,10,10,10,1,2,1
4772,FT,10,10,10,10,10,10,10,1,1,1
4773,FT,10,10,10,10,10,10,10,0,0,0
4774,FT,11,11,11,11,11,11,11,3,3,3
4775,FT,11,10,10,10,10,10,10,1,3,2
4776,FT,10,10,10,10,10,10,11,1,1,1
4777,FT,11,11,11,11,11,11,11,2,2,2
4778,FT,11,10,10,10,10,10,10,1,1,1
4779,FT,10,10,10,10,10,10,10,1,1,1
4780,FT,11,11,11,11,11,11,10,2,2,2
4781,FT,11,10,10,10,10,10,10,1,1,1
4782,FT,11,11,11,11,11,11,11,2,2,2
4783,FT,11,10,11,10,10,10,11,1,1,1
4784,FT,10,10,10,10,10,11,11,2,2,2
4785,FT,11,11,11,10,10,10,11,2,2,2
4786,FT,10,11,10,10,10,10,11,1,1,1
4787,FT,11,11,11,11,11,11,11,2,2,2
4788,FT,11,10,10,10,10,10,10,1,1,1
4789,FT,10,10,11,10,10,10,10,1,2,1
4790,FT,10,10,10,11,11,11,11,2,1,2
4791,FT,10,10,10,10,10,10,10,1,1,1
4792,FT,11,11,11,11,11,11,11,2,0,2
4793,FT,11,10,10,11,11,10,10,1,3,1
4794,FT,10,10,10,10,10,10,10,1,1,1
4795,FT,11,11,10,10,10,10,11,1,2,2
4796,FT,11,11,11,11,11,11,11,2,2,2
4797,FT,10,10,11,11,11,11,11,2,2,2
4798,FT,11,11,11,10,10,10,11,1,1,1
4799,FT,10,10,11,10,11,11,11,2,1,2
4800,FT,11,11,10,11,11,11,11,2,1,2
4801,FT,10,10,10,10,10,10,10,0,1,0
4802,FT,10,10,10,10,10,10,10,0,0,0
4803,FT,11,11,11,11,11,11,11,3,3,3
4804,FT,11,10,10,10,10,10,10,1,2,1
4805,FT,11,11,11,11,11,11,11,2,2,2
4806,FT,11,11,10,10,10,10,10,1,1,1
4807,FT,10,10,10,10,10,10,10,1,2,1
4808,FT,11,11,11,10,10,10,10,1,2,2
4809,FT,10,10,11,11,10,11,11,1,1,1
4810,FT,11,11,11,11,11,11,11,2,2,2
4811,FT,11,11,10,10,10,10,10,1,1,1
4812,FT,10,10,10,10,10,10,10,1,1,1
4813,FT,10,10,10,11,11,11,10,2,2,2
4814,FT,11,10,11,10,10,10,11,1,2,1
4815,FT,11,11,11,11,11,11,11,2,2,2
4816,FT,11,11,11,10,10,10,10,1,1,1
