,Application,variable,Perf_node01_power_energy_pkg_,a,Perf_node01_power_energy_ram_,b,Perf_node01_power_energy_total_,c
839,BT,127,3,2,3,1,3,2
840,BT,0,0,3,1,3,0,3
841,BT,120,2,0,1,1,2,0
842,BT,127,3,2,3,1,3,2
843,BT,0,0,3,0,3,0,3
844,BT,112,2,0,1,0,2,0
845,BT,127,3,2,3,1,3,2
846,BT,0,0,3,0,3,0,3
847,BT,120,2,0,2,0,2,0
848,BT,127,3,2,3,2,3,2
849,BT,0,0,3,0,3,0,3
850,BT,112,2,0,1,0,2,0
851,BT,127,3,2,3,1,3,2
852,BT,0,0,3,0,3,0,3
853,BT,112,2,0,1,0,2,0
854,BT,127,3,2,3,1,3,2
855,BT,0,0,3,0,3,0,3
856,BT,112,2,0,1,0,2,0
857,BT,127,3,2,3,1,3,2
858,BT,0,0,3,0,3,0,3
859,BT,96,2,0,1,0,2,0
860,BT,127,3,2,3,1,3,2
861,BT,0,0,3,0,3,0,3
862,BT,120,2,0,1,0,2,0
863,BT,127,3,2,3,1,3,2
864,BT,0,0,3,0,3,0,3
865,BT,120,2,0,2,0,2,0
866,BT,127,3,2,3,2,3,2
867,BT,0,0,3,0,3,0,3
868,BT,112,2,0,2,0,2,0
869,BT,127,3,2,3,2,3,2
870,BT,0,0,3,0,3,0,3
871,BT,112,2,0,1,0,2,0
872,BT,127,3,2,3,1,3,2
873,BT,0,0,3,0,3,0,3
874,BT,120,2,0,1,0,2,0
875,BT,127,3,2,3,1,3,2
876,BT,0,0,3,0,3,0,3
877,BT,120,2,0,0,0,2,0
878,BT,127,3,2,3,0,3,2
879,BT,0,0,3,1,3,0,3
880,BT,124,2,0,2,1,2,0
881,BT,127,3,2,3,2,3,2
882,BT,0,0,3,0,3,0,3
883,BT,112,2,0,2,0,2,0
884,BT,127,3,2,3,2,3,2
885,BT,0,0,3,0,3,0,3
886,BT,112,2,0,1,0,2,0
887,BT,127,3,2,3,1,3,2
888,BT,0,0,3,1,3,0,3
889,BT,112,2,0,1,1,2,0
890,BT,127,3,2,3,1,3,2
891,BT,0,0,3,1,3,0,3
892,BT,112,2,0,0,1,2,0
893,BT,127,3,2,3,0,3,2
894,BT,0,0,3,0,3,0,3
895,BT,96,2,0,0,0,2,0
896,BT,127,3,2,3,0,3,2
897,BT,0,0,3,0,3,0,3
898,BT,96,2,0,1,0,2,0
899,BT,127,3,2,3,1,3,2
900,BT,0,0,3,0,3,0,3
901,BT,96,2,0,2,0,2,0
902,BT,127,3,2,3,2,3,2
903,BT,0,0,3,0,3,0,3
904,BT,120,2,0,1,0,2,0
905,BT,127,3,2,3,1,3,2
906,BT,0,0,3,0,3,0,3
907,BT,120,2,0,2,0,2,0
908,BT,127,3,2,3,2,3,2
909,BT,0,0,3,1,3,0,3
910,BT,120,2,0,1,1,2,0
911,BT,127,3,2,3,1,3,2
912,BT,0,0,3,0,3,0,3
913,BT,120,2,0,2,0,2,0
914,BT,127,3,2,3,2,3,2
915,BT,0,0,3,0,3,0,3
916,BT,120,2,0,3,0,2,0
917,BT,127,3,2,3,3,3,2
918,BT,0,0,3,0,3,0,3
919,BT,64,1,0,0,0,1,0
920,BT,127,3,1,3,0,3,1
921,BT,1,0,3,1,3,0,3
922,BT,0,2,0,0,1,1,0
923,BT,127,2,2,3,0,2,1
924,BT,15,0,2,2,3,1,2
925,BT,0,2,0,1,2,2,1
926,BT,64,2,2,1,1,1,2
927,BT,127,2,2,3,1,2,1
928,BT,0,1,2,0,3,1,2
929,BT,126,2,1,3,0,2,1
930,BT,127,3,2,3,3,3,2
931,BT,0,0,3,0,3,0,3
932,BT,64,2,0,1,0,2,0
933,BT,127,3,2,3,1,3,2
934,BT,0,0,3,0,3,0,3
935,BT,0,2,0,1,0,2,0
936,BT,127,3,2,3,1,3,2
937,BT,0,0,3,0,3,0,3
938,BT,0,1,0,0,0,1,0
939,BT,127,3,1,3,0,3,1
940,BT,0,0,3,0,3,0,3
941,BT,0,1,0,0,0,1,0
942,BT,127,3,1,3,0,3,1
943,BT,0,0,3,0,3,0,3
944,BT,0,1,0,0,0,1,0
945,BT,127,3,1,3,0,3,1
946,BT,0,0,3,1,3,0,3
947,BT,0,1,0,0,1,1,0
948,BT,127,3,1,3,0,3,1
949,BT,0,0,3,1,3,0,3
950,BT,96,2,0,1,1,2,0
951,BT,127,3,2,3,1,3,2
952,BT,0,0,3,0,3,0,3
953,BT,96,2,0,1,0,2,0
954,BT,127,3,2,3,1,3,2
955,BT,0,0,3,0,3,0,3
956,BT,96,2,0,1,0,2,0
957,BT,127,3,2,3,1,3,2
958,BT,0,0,3,0,3,0,3
959,BT,0,2,0,1,0,2,0
960,BT,127,3,2,2,1,3,2
961,BT,1,0,3,1,2,0,3
962,BT,0,2,0,0,1,2,0
963,BT,127,2,2,3,0,2,2
964,BT,71,0,2,3,3,1,2
965,BT,0,2,0,0,3,2,1
966,BT,94,2,2,1,0,2,2
967,BT,127,2,2,3,1,3,2
968,BT,0,1,2,0,3,0,3
969,BT,120,2,1,1,0,2,0
970,BT,127,3,2,3,1,3,2
971,BT,0,0,3,0,3,0,3
972,BT,64,2,0,0,0,1,0
973,BT,127,3,2,3,0,3,1
974,BT,0,0,3,0,3,0,3
975,BT,64,2,0,1,0,2,0
