,Application,branch_misses,cache_misses,cache_references,instructions,cpu_clock,minor_faults,page_faults,task_clock,L1_icache_loads,LLC_loads,branch_load_misses,iTLB_load_misses,iTLB_loads,cpu_branch_misses_,cpu_bus_cycles_,cpu_cache_misses_,cpu_cache_references_,cpu_cpu_cycles_,cpu_instructions_,msr_aperf_,msr_mperf_,msr_tsc_,cpu_ref_cycles_,power_energy_ram_,power_energy_pkg_,total
5750,LU,107466583,152775881,2449481735,108000000000.0,299121.61,4402,4440,312724.99,44437468495,14275088196,116619152,71301023,108000000000.0,115022947,203000000000.0,170712597,2492073911,222000000000.0,107000000000.0,265769810,250276782,466000000000.0,214000000000.0,22.96,235.55,258.51
5751,LU,99848186,185695436,1868663412,65214093403.0,335517.68,10779,11517,322816.07,26974331869,14077672345,96007015,54189257,65986745341.0,92322143,198000000000.0,166836388,1845131440,213000000000.0,66049214967.0,258292434,238933170,422000000000.0,193000000000.0,26.78,208.73,235.51
5752,LU,102798253,165296989,2181170554,96290684517.0,309797.68,26522,25760,322179.01,40830092704,13590985184,114549290,67497788,99180106654.0,112325883,206000000000.0,174411724,2250885330,226000000000.0,99611445375.0,273940345,257080068,471000000000.0,216000000000.0,23.33,237.96,261.29
5753,LU,103497065,177477713,2174287601,78823317491.0,329277.2,7443,7447,316852.68,30817561350,14916055373,98103120,58234114,75107709189.0,93515604,197000000000.0,163735247,2115596351,213000000000.0,74811905008.0,253487156,234949778,420000000000.0,192000000000.0,25.05,206.2,231.25
5754,LU,102038321,161491480,1981794060,86923163835.0,310839.79,5235,5264,334495.34,35722630794,14090599132,110316694,63087621,86193367877.0,108459695,219000000000.0,189579314,2111661796,238000000000.0,85450094238.0,292779673,276186722,505000000000.0,232000000000.0,27.53,253.37,280.9
5755,LU,111499574,189461113,2570634978,96421877262.0,352361.14,4722,4665,328797.86,40005531606,15555968523,107532832,66244346,96313438321.0,103547117,201000000000.0,162058411,2448542019,217000000000.0,96668198616.0,253749650,234081820,422000000000.0,192000000000.0,20.88,208.96,229.84
5756,LU,84657355,178940053,1621904756,62763647249.0,313327.61,703,695,330998.75,25359876728,13759899452,88366545,50738905,62970181043.0,90205888,214000000000.0,198483219,1781383291,231000000000.0,63019132641.0,283771481,264847086,469000000000.0,215000000000.0,24.41,230.82,255.23
5757,LU,108862457,169773684,2630643331,109000000000.0,322744.18,4648,4666,305011.25,44432991821,14245238242,109184927,67286232,108000000000.0,105720077,189000000000.0,147726303,2503212918,205000000000.0,108000000000.0,241311638,225181222,419000000000.0,191000000000.0,20.96,212.01,232.97
5758,LU,90597784,172445832,1556106735,52104236818.0,299363.28,3473,3455,298321.01,21968532401,13005946096,95607931,51593422,51545691354.0,91684601,191000000000.0,166384307,1573258936,206000000000.0,51483036391.0,251923042,235173512,417000000000.0,192000000000.0,27.37,204.53,231.9
5759,LU,100403904,152294034,2465018114,108000000000.0,299365.19,2874,2911,311615.72,43797241804,14376119778,109303354,68241657,108000000000.0,110676445,203000000000.0,169761953,2531093406,223000000000.0,108000000000.0,267010661,250669370,465000000000.0,212000000000.0,21.82,234.6,256.42
5760,LU,104122085,183043924,1877467045,65197451098.0,333872.81,4427,4390,322636.01,26530649612,14081034109,97023352,53072722,65039332720.0,91075943,196000000000.0,165744916,1843542203,212000000000.0,65218167619.0,255735838,237215832,420000000000.0,192000000000.0,26.68,207.64,234.32
