,Application,branch_misses,cache_misses,cache_references,instructions,cpu_clock,minor_faults,page_faults,task_clock,L1_icache_loads,LLC_loads,branch_load_misses,iTLB_load_misses,iTLB_loads,cpu_branch_misses_,cpu_bus_cycles_,cpu_cache_misses_,cpu_cache_references_,cpu_cpu_cycles_,cpu_instructions_,msr_aperf_,msr_mperf_,msr_tsc_,cpu_ref_cycles_,power_energy_ram_,power_energy_pkg_,total
144,BT,84197239,190520081,1717174365,74247622495.0,332343.25,193827,187909,320177.63,29775667661,13137099943,74961457,50035222,76597501349.0,73673003,201000000000.0,166124413,1680303288,214000000000.0,77114416999.0,262133514,242905544,424000000000.0,193000000000.0,27.76,210.95,238.70999999999998
145,BT,62902132,219947523,2195956818,115000000000.0,301987.01,2354,2358,302381.66,42320129330,12665524819,64823694,47833857,114000000000.0,68072243,189000000000.0,228677399,2237877334,203000000000.0,114000000000.0,253223763,236327812,422000000000.0,189000000000.0,21.34,217.12,238.46
146,BT,81198213,242935605,2278779770,115000000000.0,305251.13,1884,1918,315674.98,42869283132,13350324097,85466097,59557450,115000000000.0,88569239,205000000000.0,262310652,2344352938,221000000000.0,114000000000.0,274634999,258445488,472000000000.0,215000000000.0,25.08,240.98,266.06
147,BT,83595151,211880878,1603184597,61420891852.0,337899.39,1939,1905,327088.31,24468274420,13058747629,81723819,48808488,61210085509.0,81167423,207000000000.0,186562806,1529729067,220000000000.0,61991313117.0,266675944,246745408,426000000000.0,195000000000.0,28.12,208.2,236.32
148,BT,69540745,206455457,2216132600,115000000000.0,302548.61,5218,5284,303474.13,42818416972,12870124333,75262701,51321203,115000000000.0,76634323,192000000000.0,217325647,2263384592,205000000000.0,115000000000.0,254231799,237372968,426000000000.0,192000000000.0,22.56,218.64,241.2
149,BT,82334991,239938692,2306775103,116000000000.0,304235.03,49737,49716,303435.85,42681903597,12526252484,78184705,55741270,115000000000.0,81964474,190000000000.0,241682541,2280276463,203000000000.0,114000000000.0,252065146,235198600,421000000000.0,189000000000.0,22.92,217.33,240.25
150,BT,69594357,213481698,1460516305,53780074793.0,315144.66,118542,120395,328001.27,22853683972,13935337834,78201101,52577917,56864370162.0,78563532,213000000000.0,217604410,1563222716,229000000000.0,56557519998.0,280426828,261677668,460000000000.0,214000000000.0,31.06,223.55,254.61
151,BT,76968983,209350159,2220431489,118000000000.0,315772.2,18013,16111,302912.54,42701920866,12468902272,72928962,49102640,116000000000.0,70282585,188000000000.0,200089423,2145495938,202000000000.0,115000000000.0,251000444,234350004,421000000000.0,189000000000.0,25.48,216.39,241.86999999999998
152,BT,88440639,223850068,2275927229,113000000000.0,301696.54,1365,1367,301426.81,42479844935,12747009936,95383798,69385891,114000000000.0,88650209,188000000000.0,225623934,2264100083,203000000000.0,114000000000.0,251752906,234918502,420000000000.0,189000000000.0,24.66,217.41,242.07
153,BT,85619904,222631151,1664257659,69166429548.0,315175.09,10207,10430,339101.7,27843301097,14289835146,94765483,62541799,71603199222.0,89736423,229000000000.0,249908301,1837688899,249000000000.0,72453956594.0,309930410,291232508,518000000000.0,241000000000.0,32.75,255.37,288.12
154,BT,83355601,228053531,2360453965,120000000000.0,358333.99,6329,6117,333917.54,44174331013,14106827028,76402241,48321507,116000000000.0,74910767,199000000000.0,193534989,2244111007,212000000000.0,115000000000.0,255629037,236532786,420000000000.0,189000000000.0,24.97,210.61,235.58
155,BT,82121247,202505719,2347487508,105000000000.0,299819.12,4300,4289,301536.2,40132891919,13779912903,85470822,58960513,110000000000.0,80305315,191000000000.0,211607652,2400437942,207000000000.0,110000000000.0,254917158,238064666,429000000000.0,194000000000.0,24.29,217.68,241.97
156,BT,82825344,240046491,1839126288,81568349862.0,319572.22,2548,2562,339792.72,31308715712,13631862061,92661924,63232060,81097236081.0,87047713,221000000000.0,258812533,1921317958,240000000000.0,80441137403.0,296246920,278827262,500000000000.0,231000000000.0,30.54,247.02,277.56
